YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201602,102931,615702,2,.41,"N","BARKER HGTS",35.306,-82.43,3518360,8225800
201602,102931,615702,3,.92,"SSE","FRUITLAND",35.388,-82.393,3523280,8223580
201602,102931,615702,4,1.12,"WSW","HOOPERS CREEK",35.423,-82.498,3525380,8229880
201602,102931,615702,5,.79,"E","BRICKTON",35.42,-82.506,3525200,8230360
201602,102931,615702,6,1.72,"SW","FRUITLAND",35.382,-82.421,3522920,8225260
201602,102931,615872,1,.98,"SSE","KENNWORTH",35.567,-82.563,3534020,8233780
201602,102931,615872,2,.27,"NE","OAKLEY",35.573,-82.517,3534380,8231020
201602,102931,615872,3,.85,"W","WILSON",35.601,-82.465,3536060,8227900
201602,102931,615872,4,.83,"ENE","BARNARDSVILLE",35.784,-82.456,3547040,8227360
201602,102931,615872,5,.53,"NE","DEMOCRAT",35.786,-82.494,3547160,8229640
201602,102931,615886,1,1.25,"S","GLENWOOD",35.602,-81.978,3536120,8158680
201602,102931,615886,2,1.56,"SSE","FERO",35.599,-81.96,3535940,8157600
201602,102931,615886,3,4.05,"SE","NEBO",35.683,-81.874,3540980,8152440
201602,102931,615886,4,2.54,"SE","NEBO",35.694,-81.898,3541640,8153880
201602,102931,615937,1,1.27,"ENE","BRIDGEWATER",35.727,-81.849,3543620,8150940
201602,102931,615937,2,1.66,"ESE","BRIDGEWATER",35.715,-81.841,3542900,8150460
201602,102931,615937,3,1.32,"SSE","MORGANTON",35.734,-81.687,3544040,8141220
201602,102931,615937,4,2.28,"ENE","CHESTERFIELD",35.832,-81.632,3549920,8137920
201602,102931,615937,5,1.83,"NE","CHESTERFIELD",35.836,-81.644,3550160,8138640
201602,102931,615937,6,1.77,"NE","CALVIN",35.771,-81.732,3546260,8143920
201602,102931,615939,1,.96,"NNE","HARTLAND",35.863,-81.644,3551780,8138640
201602,102931,615939,2,1.14,"SSW","GAMEWELL",35.854,-81.625,3551240,8137500
201602,102931,615939,3,1.46,"ESE","LENOIR",35.91,-81.527,3554600,8131620
201602,102931,615939,4,.53,"NNW","YADKIN VLY",36.007,-81.524,36420,8131440
201602,102931,615939,5,1.06,"WNW","YADKIN VLY",36.005,-81.538,36300,8132280
201602,102931,615939,6,.34,"WNW","LENOIR",35.921,-81.556,3555260,8133360
201602,102931,615940,1,.73,"SSW","RUTHERFORDTON",35.36,-81.974,3521600,8158440
201602,102931,615940,2,.24,"ENE","RUTH",35.381,-81.946,3522860,8156760
201602,102931,615940,3,1.82,"NW","GILKEY",35.47,-82.001,3528200,8260
201602,102931,615940,4,1.88,"NW","GILKEY",35.468,-82.005,3528080,82300
201602,102931,615954,1,.44,"SE","LONGVIEW",35.726,-81.364,3543560,8121840
201602,102931,615954,2,1.53,"NW","HICKORY",35.748,-81.336,3544880,8120160
201602,102931,615954,3,1.03,"ENE","NEWTON",35.683,-81.202,3540980,8112120
201602,102931,615954,4,1.67,"S","NEWTON",35.656,-81.217,3539360,8113020
201602,102931,615979,1,.88,"NNW","CHARLOTTE",35.241,-80.858,3514460,8051480
201602,102931,615979,2,2.07,"N","CLT WILGROVE ARPK AR",35.25,-80.67,3515000,8040200
201602,102931,615980,1,2.1,"NNW","HARRISBURG",35.349,-80.681,3520940,8040860
201602,102931,615980,2,3.14,"ESE","CONCORD",35.4,-80.55,3524000,8033000
201602,102931,615981,1,1.69,"E","GOLD HILL",35.52,-80.32,3531200,8019200
201602,102943,615093,1,.24,"WNW","PEARSON",32.2508,-90.134,3215048,908040
201602,102943,615094,1,2.15,"NNW","PUCKETT",32.11,-89.79,326600,8947400
201602,102943,615095,1,.9,"NW","SINGLETON",32.89,-89.54,3253400,8932400
201602,102943,615096,1,1.84,"SSW","CALHOUN",32.2441,-89.157,3214646,899420
201602,102943,615096,2,2.46,"WSW","HICKORY",32.3041,-89.0577,3218246,893462
201602,102943,615097,1,1.23,"SSW","JACKSON",32.3131,-90.1768,3218786,9010608
201602,102943,615098,1,.84,"SSW","SCHAMBERVILLE",32.4685,-88.8749,3228110,8852494
201602,102943,615098,2,1.97,"NNE","SHUCKTOWN",32.5775,-88.761,3234650,8845660
201602,102943,615099,1,1.82,"W","PRISMATIC",32.5775,-88.761,3234650,8845660
201602,102943,615099,2,2.58,"N","KIPLING",32.7072,-88.6457,3242432,8838742
201602,102943,615100,1,1.81,"WSW","FLOWOOD",32.2719,-90.1495,3216314,908970
201602,102943,615101,1,1.43,"SSW","CARTERS",32.7303,-88.5776,3243818,8834656
201602,102943,615101,2,1.43,"WNW","BINNSVILLE",32.9289,-88.4023,3255734,8824138
201602,102943,615102,1,4.66,"SW","COOKSVILLE",32.9289,-88.4023,3255734,8824138
201602,102943,615102,2,3.22,"SW","COOKSVILLE",32.9446,-88.3861,3256676,8823166
201602,102943,615103,1,1.81,"NW","SCHLEY",31.8,-90.12,3148000,907200
201602,102943,615103,2,1.41,"NW","SCHLEY",31.7962,-90.1148,3147772,906888
201602,102943,615103,3,.95,"NNW","SCHLEY",31.7917,-90.1085,3147502,906510
201602,102943,615103,4,.83,"NW","SCHLEY",31.7889,-90.1095,3147334,906570
201602,102943,615103,5,1.44,"NW","SCHLEY",31.7947,-90.1174,3147682,907044
201602,102943,615104,1,2.43,"E","FAIR OAKS SPGS",31.5557,-90.2893,3133342,9017358
201602,102943,615104,2,2.61,"E","FAIR OAKS SPGS",31.5533,-90.2858,3133198,9017148
201602,102943,615104,3,2.98,"E","FAIR OAKS SPGS",31.5579,-90.2803,3133474,9016818
201602,102943,615104,4,2.78,"ENE","FAIR OAKS SPGS",31.5591,-90.284,3133546,9017040
201602,102943,615105,1,.9,"NE","SHUQUALAK",32.98,-88.57,3258800,8834200
201602,102943,615105,2,3.53,"SW","MC LEOD",33.0594,-88.507,333564,8830420
201602,102943,615107,1,0,"N","SONTAG",31.65,-90.2,3139000,9012000
201602,102943,615107,2,.18,"ESE","SONTAG",31.649,-90.1972,3138940,9011832
201602,102943,615107,3,.28,"E","SONTAG",31.6496,-90.1952,3138976,9011712
201602,102943,615107,4,.15,"E","SONTAG",31.6501,-90.1974,3139006,9011844
201602,102943,615107,5,.07,"NE","SONTAG",31.6506,-90.1991,3139036,9011946
201602,102943,615110,1,.93,"SSW","NESHOBA",32.6071,-89.1547,3236426,899282
201602,102943,615110,2,.26,"SSW","NESHOBA",32.6168,-89.1524,3237008,899144
201602,102943,615112,1,.44,"ENE","DIXON",32.6735,-89.2136,3240410,8912816
201602,102943,615112,2,.4,"ENE","DIXON",32.673,-89.2142,3240380,8912852
201602,102943,615112,3,.44,"ENE","DIXON",32.6725,-89.213,3240350,8912780
201602,102943,615112,4,.5,"ENE","DIXON",32.6733,-89.2124,3240398,8912744
201604,103927,623650,4,3.41,"WSW","SNYDER",34.6359,-99.0024,3438154,99144
201602,102943,615113,1,1.42,"NNW","OCOBLA",32.7675,-89.0429,3246050,892574
201602,102943,615113,2,1.5,"NW","OCOBLA",32.7678,-89.0448,3246068,892688
201602,102943,615113,3,1.54,"NNW","OCOBLA",32.7688,-89.0443,3246128,892658
201602,102943,615113,4,1.49,"NNW","OCOBLA",32.7686,-89.043,3246116,892580
201602,102943,615114,1,.36,"NW","PHILADELPHIA",32.7739,-89.1241,3246434,897446
201602,102943,615114,2,.4,"NW","PHILADELPHIA",32.7747,-89.124,3246482,897440
201602,102943,615114,3,.34,"NNW","PHILADELPHIA",32.7745,-89.1224,3246470,897344
201602,102943,615114,4,.31,"NNW","PHILADELPHIA",32.7743,-89.1216,3246458,897296
201602,102943,615114,5,.3,"NNW","PHILADELPHIA",32.7738,-89.1225,3246428,897350
201602,102943,615117,1,1.53,"NE","JACKSON HAWKINS FLD",32.3462,-90.202,3220772,9012120
201602,102943,615117,2,1.64,"NE","JACKSON HAWKINS FLD",32.3462,-90.1994,3220772,9011964
201602,102943,615117,3,1.59,"NE","JACKSON HAWKINS FLD",32.3446,-90.1988,3220676,9011928
201602,102943,615117,4,1.52,"NE","JACKSON HAWKINS FLD",32.3444,-90.2002,3220664,9012012
201602,102943,615117,5,1.51,"NE","JACKSON HAWKINS FLD",32.3453,-90.2016,3220718,9012096
201602,102943,615119,1,2.69,"WNW","D LO",31.9895,-89.9446,3159370,8956676
201602,102943,615120,1,.9,"SW","SEBASTOPOL",32.57,-89.33,3234200,8919800
201602,102943,615120,2,.62,"WSW","SEBASTOPOL",32.5767,-89.3299,3234602,8919794
201602,102943,615120,3,.92,"WSW","SEBASTOPOL",32.5763,-89.3352,3234578,8920112
201602,102943,615120,4,1.11,"WSW","SEBASTOPOL",32.5737,-89.3375,3234422,8920250
201602,102943,615120,5,1.11,"SW","SEBASTOPOL",32.5704,-89.3352,3234224,8920112
201602,102943,615121,1,3.29,"SSW","STEEL",32.4338,-89.4439,3226028,8926634
201602,102943,615121,2,3.26,"SSW","STEEL",32.4357,-89.4492,3226142,8926952
201602,102943,615121,3,3.11,"SSW","STEEL",32.4366,-89.4444,3226196,8926664
201602,102943,615121,4,3.18,"SSW","STEEL",32.4353,-89.4427,3226118,8926562
201602,102943,615122,1,.31,"N","BRANDON",32.2744,-89.9805,3216464,8958830
201602,102943,615122,2,.4,"N","BRANDON",32.2758,-89.9799,3216548,8958794
201602,102943,615122,3,.46,"N","BRANDON",32.2766,-89.9795,3216596,8958770
201602,102943,615122,4,.42,"NNE","BRANDON",32.276,-89.9784,3216560,8958704
201602,102943,615122,5,.31,"N","BRANDON",32.2745,-89.9793,3216470,8958758
201602,102943,615168,1,0,"N","PAULETTE",33,-88.43,3300,8825800
201602,102943,615172,1,1.68,"NW","D LO",31.9958,-89.9219,3159748,8955314
201602,102943,615172,2,1.8,"NW","D LO",31.9994,-89.9207,3159964,8955242
201602,102943,615172,3,1.65,"NNW","D LO",32.001,-89.9136,3260,8954816
201602,102943,615172,4,1.33,"NNW","D LO",31.9962,-89.9124,3159772,8954744
201602,102943,615173,1,.43,"N","PHILADELPHIA",32.7762,-89.1192,3246572,897152
201602,102943,615173,2,.43,"N","PHILADELPHIA",32.7762,-89.1204,3246572,897224
201602,102943,615173,3,.46,"N","PHILADELPHIA",32.7767,-89.1204,3246602,897224
201602,102943,615173,4,.46,"N","PHILADELPHIA",32.7766,-89.1192,3246596,897152
201602,102943,615174,1,2.76,"S","MEADVILLE",31.43,-90.9,3125800,9054000
201602,102943,615174,2,1.62,"S","MEADVILLE",31.4467,-90.9024,3126802,9054144
201602,102943,615174,3,1.76,"SSE","MEADVILLE",31.4457,-90.8911,3126742,9053466
201602,102943,615174,4,2.45,"S","MEADVILLE",31.435,-90.894,3126100,9053640
201602,102943,615175,1,.67,"WSW","VALUE",32.2759,-90.0103,3216554,90618
201602,102943,615175,2,.6,"WSW","VALUE",32.2781,-90.01,3216686,90600
201602,102943,615175,3,.46,"WSW","VALUE",32.2784,-90.0077,3216704,90462
201602,102943,615175,4,.49,"WSW","VALUE",32.2768,-90.0074,3216608,90444
201602,102943,615176,1,1.6,"NNE","FLYNN",33.55,-88.436,3333000,8826160
201602,102943,615176,2,1.33,"ENE","FLYNN",33.5388,-88.4295,3332328,8825770
201602,102943,615176,3,1.19,"E","FLYNN",33.532,-88.4296,3331920,8825776
201602,102943,615176,4,.89,"NNE","FLYNN",33.542,-88.4442,3332520,8826652
201602,102943,615177,1,.86,"SW","LUCKNEY",32.3402,-90.0791,3220412,904746
201602,102943,615177,2,.92,"SW","LUCKNEY",32.3393,-90.0793,3220358,904758
201602,102943,615177,3,.84,"SSW","LUCKNEY",32.3393,-90.0769,3220358,904614
201602,102943,615177,4,.72,"SSW","LUCKNEY",32.3412,-90.0765,3220472,904590
201602,102943,615205,1,1.8,"SE","RICE HILL",32.2523,-90.0074,3215138,90444
201602,102943,615205,2,1.78,"SE","RICE HILL",32.2523,-90.0078,3215138,90468
201602,102943,615205,3,1.78,"SE","RICE HILL",32.2524,-90.0079,3215144,90474
201602,102943,615205,4,1.78,"SE","RICE HILL",32.2524,-90.0077,3215144,90462
201602,102943,615205,5,1.79,"SE","RICE HILL",32.2524,-90.0074,3215144,90444
201602,102943,615207,1,.58,"E","GROVETON",32.43,-89.71,3225800,8942600
201602,102943,615207,2,.6,"E","GROVETON",32.4287,-89.7099,3225722,8942594
201602,102943,615207,3,.48,"E","GROVETON",32.4288,-89.712,3225728,8942720
201602,102943,615207,4,.47,"E","GROVETON",32.4295,-89.7121,3225770,8942726
201602,102943,615207,5,.47,"E","GROVETON",32.4301,-89.7119,3225806,8942714
201602,102943,615209,1,1.59,"SSW","CALEDONIA",33.6583,-88.3392,3339498,8820352
201602,102943,615209,2,1.32,"SSW","CALEDONIA",33.6619,-88.3372,3339714,8820232
201602,102943,615209,3,1.31,"S","CALEDONIA",33.661,-88.3311,3339660,8819866
201602,102943,615209,4,1.46,"S","CALEDONIA",33.6589,-88.33,3339534,8819800
201602,102943,615209,5,1.53,"S","CALEDONIA",33.6583,-88.3348,3339498,8820088
201602,102943,615210,1,2.1,"SSW","MONTERY",32.1508,-90.0898,329048,905388
201602,102943,615210,2,2.07,"SSW","MONTERY",32.1513,-90.0898,329078,905388
201602,102943,615210,3,2.04,"SSW","MONTERY",32.1515,-90.089,329090,905340
201602,102943,615210,4,2.03,"SSW","MONTERY",32.1515,-90.0884,329090,905304
201602,102943,615210,5,2.05,"SSW","MONTERY",32.1511,-90.0885,329066,905310
201602,102943,615211,1,.58,"W","FLORENCE",32.1514,-90.1397,329084,908382
201602,102943,615211,2,.58,"WNW","FLORENCE",32.1522,-90.1397,329132,908382
201602,102943,615211,3,.51,"WNW","FLORENCE",32.1522,-90.1384,329132,908304
201602,102943,615211,4,.44,"WNW","FLORENCE",32.1522,-90.1371,329132,908226
201602,102943,615211,5,.43,"WNW","FLORENCE",32.1514,-90.1371,329084,908226
201602,102943,615212,1,2.59,"SW","ENTERPRISE",31.4393,-90.4051,3126358,9024306
201602,102943,615212,2,3.05,"NNE","ENTERPRISE",31.5096,-90.3571,3130576,9021426
201602,102943,615212,3,2.19,"NW","EAST LINCOLN",31.4984,-90.3303,3129904,9019818
201602,102943,615212,4,1.9,"SSW","EAST LINCOLN",31.4557,-90.3152,3127342,9018912
201602,102943,615213,1,.74,"S","EDDICETON",31.4893,-90.8003,3129358,9048018
201602,102943,615213,2,.69,"S","EDDICETON",31.49,-90.8,3129400,9048000
201602,102943,615213,3,.73,"SSE","EDDICETON",31.4897,-90.7975,3129382,9047850
201602,102943,615213,4,.76,"S","EDDICETON",31.4891,-90.7991,3129346,9047946
201602,102943,615213,5,.77,"S","EDDICETON",31.4889,-90.7996,3129334,9047976
201602,102943,615214,1,3.88,"NNE","VAUGHN",31.63,-90.55,3137800,9033000
201602,102943,615214,2,3.29,"WSW","NEW SIGHT",31.6253,-90.4978,3137518,9029868
201602,102943,615214,3,3.18,"NW","BROOKHAVEN",31.6065,-90.4942,3136390,9029652
201602,102943,615214,4,3.67,"NE","VAUGHN",31.612,-90.5303,3136720,9031818
201602,102943,615214,5,3.26,"NE","VAUGHN",31.6186,-90.5483,3137116,9032898
201602,102943,615215,1,.69,"N","INTERSTATE CITY",33.51,-88.4,3330600,8824000
201602,102943,615215,2,2.32,"NNW","NEW HOPE",33.4985,-88.3414,3329910,8820484
201602,102943,615215,3,1.59,"W","NEW HOPE",33.4685,-88.3476,3328110,8820856
201602,102943,615215,4,.76,"NW","COLUMBUS/LOWNDES CO",33.4767,-88.3905,3328602,8823430
201602,102943,615215,5,.4,"SE","COLLEGE",33.4953,-88.4159,3329718,8824954
201602,102943,615216,1,.58,"SW","PELAHATCHIE",32.313,-89.8056,3218780,8948336
201602,102943,615216,2,.68,"SW","PELAHATCHIE",32.313,-89.8083,3218780,8948498
201602,102943,615216,3,.81,"SW","PELAHATCHIE",32.3125,-89.8106,3218750,8948636
201602,102943,615216,4,.81,"SW","PELAHATCHIE",32.3117,-89.8097,3218702,8948582
201602,102943,615216,5,.64,"SSW","PELAHATCHIE",32.3119,-89.8055,3218714,8948330
201602,102943,621454,1,3.18,"NW","D LO",32.01,-89.9411,32600,8956466
201602,102943,621454,2,2.68,"NW","D LO",32.0026,-89.9372,32156,8956232
201602,102943,621454,3,1.59,"NW","D LO",31.9978,-89.9171,3159868,8955026
201602,102943,621454,4,1.77,"NNW","D LO",32.0016,-89.9162,3296,8954972
201602,102943,621455,1,.93,"ESE","MEADVILLE",31.4657,-90.8851,3127942,9053106
201602,102943,621455,2,1.18,"ESE","MEADVILLE",31.4621,-90.8823,3127726,9052938
201602,102943,621455,3,1.36,"ESE","MEADVILLE",31.4639,-90.8781,3127834,9052686
201602,102943,621455,4,1.18,"ESE","MEADVILLE",31.4659,-90.8806,3127954,9052836
201602,102953,615137,1,.95,"SSE","WOODSTOCK",42.0378,-74.1115,422268,746690
201602,102953,615137,2,.99,"SSE","WOODSTOCK",42.0364,-74.1137,422184,746822
201602,102953,615137,3,1.1,"SSE","WOODSTOCK",42.0358,-74.1102,422148,746612
201602,102953,615137,4,1.05,"SSE","WOODSTOCK",42.0369,-74.1095,422214,746570
201602,102953,615138,1,.39,"SW","ONEIDA CORNERS",43.3764,-73.636,4322584,7338160
201602,102953,615138,2,1.72,"S","FRENCH MTN",43.3453,-73.7236,4320718,7343416
201601,101521,607321,1,.69,"S","ALLIGATOR",34.09,-90.72,345400,9043200
201601,101524,607345,1,2.83,"NNW","FT MYERS BEACH",26.49,-81.96,2629400,8157600
201601,101524,607553,1,4.01,"SSE","MATLACHA",26.57,-82.037,2634200,822220
201601,101524,607553,2,4.61,"NNE","PUNTA RASSA",26.575,-81.983,2634500,8158980
201601,101524,607557,1,2.31,"NNW","SAINT JAMES CITY",26.5327,-82.0881,2631962,825286
201601,101527,607346,1,7.85,"WNW","LONGBOAT KEY",27.457,-82.691,2727420,8241460
201601,101527,607346,2,5.72,"WNW","LONGBOAT KEY",27.442,-82.66,2726520,8239600
201601,101550,607390,1,3.04,"S","MT IDA",34.5062,-93.6256,3430372,9337536
201601,101607,607773,1,.87,"SSE","REDLAND",31.4086,-94.7236,3124516,9443416
201601,101607,607774,1,1,"SSW","NACOGDOCHES",31.5866,-94.6765,3135196,9440590
201601,101609,607776,1,2.83,"NNW","GRAND CANE",32.12,-93.83,327200,9349800
201601,101609,607778,1,2.3,"NE","MC DADE",32.343,-93.5015,3220580,9330090
201601,101609,607781,1,5,"S","KORAN",32.3476,-93.47,3220856,9328200
201601,101609,607785,1,6.8,"W","RINGGOLD",32.33,-93.3965,3219800,9323790
201601,101609,607786,1,.69,"S","FRYEBURG",32.41,-93.23,3224600,9313800
201601,101609,607787,1,.9,"NE","DOWNSVILLE",32.63,-92.41,3237800,9224600
201601,101609,607788,1,0,"N","FARMERVILLE",32.77,-92.4,3246200,9224000
201601,101611,607790,1,3.59,"NE","WEAVER",33.81,-93.28,3348600,9316800
201601,101633,607960,1,2.37,"S","PALACIOS",28.6858,-96.2461,2841148,9614766
201601,101633,607961,1,2.37,"S","PALACIOS",28.6858,-96.2461,2841148,9614766
201601,101633,607967,1,0,"N","BUOY 42019",27.92,-95.35,2755200,9521000
201601,101646,608014,1,5.15,"NNW","ALBANY",37.9665,-122.3225,3757990,12219350
201601,101646,608014,2,5.11,"NNW","ALBANY",37.9662,-122.3217,3757972,12219302
201601,101646,608014,3,5.11,"NNW","ALBANY",37.9659,-122.3225,3757954,12219350
201601,101646,608014,4,5.14,"NNW","ALBANY",37.9662,-122.323,3757972,12219380
201601,101646,608297,1,2.1,"NE","SAN FRANCISCO",37.7748,-122.4279,3746488,12225674
201601,101646,608297,2,3.39,"NE","SAN FRANCISCO",37.7781,-122.399,3746686,12223940
201601,101646,608297,3,2.11,"ENE","OCEAN VIEW",37.7314,-122.3942,3743884,12223652
201601,101646,608297,4,.76,"ENE","OCEAN VIEW",37.723,-122.4165,3743380,12224990
201601,101646,608298,1,.55,"NE","WOODLEAF",38.6065,-122.594,3836390,12235640
201601,101646,608298,2,.68,"NE","WOODLEAF",38.6058,-122.5899,3836348,12235394
201601,101646,608298,3,.51,"ENE","WOODLEAF",38.6033,-122.5916,3836198,12235496
201601,101646,608298,4,.41,"NE","WOODLEAF",38.6043,-122.5946,3836258,12235676
201601,101646,608299,1,1,"NW","SPENCE",36.6286,-121.5845,3637716,12135070
201601,101646,608299,2,.63,"NW","SPENCE",36.6266,-121.5778,3637596,12134668
201601,101646,608299,3,.58,"WSW","SPENCE",36.6183,-121.5802,3637098,12134812
201601,101646,608299,4,.94,"W","SPENCE",36.6218,-121.5869,3637308,12135214
201601,101646,608300,1,.85,"S","STINSON BEACH",37.8879,-122.6277,3753274,12237662
201601,101646,608300,2,.94,"SSE","STINSON BEACH",37.8877,-122.6229,3753262,12237374
201601,101646,608300,3,1.03,"SSE","STINSON BEACH",37.8859,-122.6236,3753154,12237416
201601,101646,608300,4,.96,"S","STINSON BEACH",37.8863,-122.6272,3753178,12237632
201601,101646,608301,1,.54,"SW","SEBASTOPOL",38.3943,-122.8368,3823658,12250208
201601,101646,608301,2,.52,"SW","SEBASTOPOL",38.3944,-122.8364,3823664,12250184
201601,101646,608301,3,.53,"SW","SEBASTOPOL",38.3942,-122.8363,3823652,12250178
201601,101646,608301,4,.55,"SW","SEBASTOPOL",38.3941,-122.8367,3823646,12250202
201601,101646,608302,1,1.31,"SE","DUNNEVILLE CORNERS",36.9381,-121.3815,3656286,12122890
201601,101646,608302,2,1.75,"ESE","DUNNEVILLE CORNERS",36.9402,-121.3708,3656412,12122248
201601,101646,608303,1,3,"SSE","ELLICOTT",36.8835,-121.8006,3653010,12148036
201601,101646,608303,2,3.01,"SE","ELLICOTT",36.8844,-121.7985,3653064,12147910
201601,101646,608303,3,3.19,"SE","ELLICOTT",36.8827,-121.7959,3652962,12147754
201601,101646,608303,4,3.2,"SSE","ELLICOTT",36.8809,-121.7988,3652854,12147928
201601,101646,608304,1,2.11,"ESE","CASTROVILLE",36.7615,-121.7134,3645690,12142804
201601,101646,608304,2,1.74,"SW","PRUNEDALE",36.765,-121.6952,3645900,12141712
201601,101663,608038,1,2.76,"S","PHELPS",30.64,-95.47,3038400,9528200
201601,101663,608039,1,3.01,"SSE","HUNTSVILLE",30.68,-95.55,3040800,9533000
201601,101663,608040,1,3.82,"WSW","PHELPS",30.66,-95.53,3039600,9531800
201601,101663,608041,1,.64,"ESE","POINTBLANK",30.748,-95.2194,3044880,9513164
201601,101663,608042,1,1.92,"WNW","MOSS BLUFF",29.94,-94.8,2956400,9448000
201601,101663,608043,1,.14,"SW","LEGGETT",30.8188,-94.8719,3049128,9452314
201601,101663,608044,1,1.39,"ESE","BELLAIRE",29.69,-95.46,2941400,9527600
201601,101663,608045,1,1.2,"E","BELLAIRE",29.7,-95.46,2942000,9527600
201601,101663,608046,1,1.12,"NNE","BELLAIRE",29.7158,-95.476,2942948,9528560
201601,101663,608047,1,1.51,"NNE","HOUSTON HGTS",29.77,-95.39,2946200,9523400
201601,101663,608048,1,2.16,"NNW","HITCHCOCK VOLK ARPT",29.4,-95.03,2924000,951800
201601,101663,608049,1,4.57,"E","DAVIDSON",30.4596,-96.5543,3027576,9633258
201601,101664,608050,1,1.75,"NNE","TEXAS CITY",29.4236,-94.8895,2925416,9453370
201601,101664,615568,1,5.3,"ESE","EAGLE POINT",29.4731,-94.8374,2928386,9450244
201602,102953,615138,3,.96,"NW","WEST GLEN FALLS",43.3086,-73.6851,4318516,7341106
201602,102953,615138,4,.25,"N","GLENS FALLS",43.3237,-73.6501,4319422,7339006
201602,102953,615138,5,.31,"NNW","(GFL)GLENS FALLS ARP",43.3542,-73.6222,4321252,7337332
201602,102953,615139,1,.16,"W","FT EDWARD",43.27,-73.5831,4316200,7334986
201602,102953,615139,2,0,"N","FT EDWARD",43.27,-73.58,4316200,7334800
201602,102953,615139,3,.34,"NNE","FT EDWARD",43.2744,-73.5771,4316464,7334626
201602,102953,615139,4,.41,"SW","SOUTH HUDSON FALLS",43.2758,-73.5858,4316548,7335148
201602,102953,615140,1,.24,"SSW","ELSMERE",42.6267,-73.8214,4237602,7349284
201602,102953,615140,2,.3,"SSW","ELSMERE",42.6264,-73.8232,4237584,7349392
201602,102953,615140,3,.33,"NNW","DELMAR",42.6245,-73.8221,4237470,7349326
201602,102953,615140,4,.33,"N","DELMAR",42.6248,-73.8203,4237488,7349218
201602,102953,615141,1,1.99,"ENE","LAKE MINNEWASKA",41.7327,-74.2153,4143962,7412918
201602,102953,615141,2,1.76,"ENE","LAKE MINNEWASKA",41.7294,-74.2182,4143764,7413092
201602,102953,615141,3,2.02,"ENE","LAKE MINNEWASKA",41.7279,-74.2122,4143674,7412732
201602,102953,615141,4,2.19,"ENE","LAKE MINNEWASKA",41.7319,-74.2107,4143914,7412642
201602,102953,615142,1,2.78,"SW","MIDDLE FALLS",43.0775,-73.5756,434650,7334536
201602,102953,615142,2,2.93,"SW","MIDDLE FALLS",43.074,-73.5759,434440,7334554
201602,102953,615142,3,2.9,"SW","MIDDLE FALLS",43.0721,-73.573,434326,7334380
201602,102953,615142,4,2.64,"SW","MIDDLE FALLS",43.078,-73.5728,434680,7334368
201602,102953,615143,1,0,"N","FT EDWARD",43.27,-73.58,4316200,7334800
201602,102953,615143,2,.07,"WSW","FT EDWARD",43.2698,-73.5813,4316188,7334878
